Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer_name,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Product Gender Segment,Delivery Gap,Delivery Performance
DEBIT,4,4,30.54,66.38,Shipping on time,0,29,Shop By Sport,Glenview,USA,26,Johnny Hood,Consumer,IL,9576 Middle Hills Round,60025,5,Golf,37.64143753,-121.8764877,USCA,Bristol,Estados Unidos,26,13.6,0.17,39.99,0.46,2,79.98,66.38,30.54,East of USA,Connecticut,Complete,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,Women,0,On-Time
DEBIT,4,4,48.72,168,Shipping on time,0,24,Women's Apparel,Glenview,USA,26,Johnny Hood,Consumer,IL,9576 Middle Hills Round,60025,5,Golf,37.64143753,-121.8764877,USCA,Bristol,Estados Unidos,26,32,0.16,50,0.29,4,200,168,48.72,East of USA,Connecticut,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
TRANSFER,6,4,74.99,299.97,Late delivery,1,9,Cardio Equipment,Glenview,USA,26,Johnny Hood,Consumer,IL,9576 Middle Hills Round,60025,3,Footwear,37.64143753,-121.8764877,Europe,Bremen,Alemania,26,0,0,99.99,0.25,3,299.97,299.97,74.99,Western Europe,Bremen,Pending,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,2,Delayed
DEBIT,2,4,21.82,351.98,Advance shipping,0,45,Fishing,Glenview,USA,26,Johnny Hood,Consumer,IL,9576 Middle Hills Round,60025,7,Fan Shop,37.64143753,-121.8764877,Pacific Asia,Canberra,Australia,26,48,0.12,399.98,0.06,1,399.98,351.98,21.82,Oceania,Territorio de la Capital Australiana,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,-2,Early
TRANSFER,3,4,74.36,220,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,5,Golf,18.35900879,-66.07815552,LATAM,Ayacucho,Perú,27,30,0.12,50,0.34,5,250,220,74.36,South America,Ayacucho,Suspected_Fraud,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-1,Early
PAYMENT,2,1,-2.69,47.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,5,Golf,18.35900879,-66.07815552,Europe,Antibes,Francia,27,2.75,0.06,50,-0.06,1,50,47.25,-2.69,Western Europe,Provenza-Alpes-Costa Azul,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,Men,1,Delayed
PAYMENT,2,1,98.99,263.97,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,3,Footwear,18.35900879,-66.07815552,Europe,Antibes,Francia,27,36,0.12,99.99,0.38,3,299.97,263.97,98.99,Western Europe,Provenza-Alpes-Costa Azul,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,Men,1,Delayed
TRANSFER,3,4,54.54,175.93,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,7,Fan Shop,18.35900879,-66.07815552,LATAM,Ayacucho,Perú,27,23.99,0.12,49.98,0.31,4,199.92,175.93,54.54,South America,Ayacucho,Suspected_Fraud,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,-1,Early
CASH,2,2,28.12,96.96,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,7,Fan Shop,18.35900879,-66.07815552,Pacific Asia,Daca,Bangladés,27,3,0.03,49.98,0.29,2,99.96,96.96,28.12,South Asia,Daca,Closed,O'Brien Men's Neoprene Life Vest,49.98,Second Class,Men,0,On-Time
CASH,2,2,29.05,232.41,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,7,Fan Shop,18.35900879,-66.07815552,Pacific Asia,Daca,Bangladés,27,17.49,0.07,49.98,0.13,5,249.9,232.41,29.05,South Asia,Daca,Closed,O'Brien Men's Neoprene Life Vest,49.98,Second Class,Men,0,On-Time
TRANSFER,3,4,121.43,263.97,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,3,Footwear,18.35900879,-66.07815552,LATAM,Ayacucho,Perú,27,36,0.12,99.99,0.46,3,299.97,263.97,121.43,South America,Ayacucho,Suspected_Fraud,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,-1,Early
TRANSFER,3,4,91.34,260.97,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,3,Footwear,18.35900879,-66.07815552,LATAM,Ayacucho,Perú,27,39,0.13,99.99,0.35,3,299.97,260.97,91.34,South America,Ayacucho,Suspected_Fraud,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,-1,Early
CASH,2,2,35.6,107.89,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,4,Apparel,18.35900879,-66.07815552,Pacific Asia,Daca,Bangladés,27,22.1,0.17,129.99,0.33,1,129.99,107.89,35.6,South Asia,Daca,Closed,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,Men,0,On-Time
CASH,2,2,36.9,109.18,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,27,Mary Vincent,Consumer,PR,1768 Sleepy Zephyr Place,725,4,Apparel,18.35900879,-66.07815552,Pacific Asia,Daca,Bangladés,27,10.8,0.09,59.99,0.34,2,119.98,109.18,36.9,South Asia,Daca,Closed,Perfect Fitness Perfect Rip Deck,59.99,Second Class,Unisex/Other,0,On-Time
CASH,2,4,16.83,49.79,Advance shipping,0,17,Cleats,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,4,Apparel,46.14056015,-122.9390869,Pacific Asia,Auckland,Nueva Zelanda,28,10.2,0.17,59.99,0.34,1,59.99,49.79,16.83,Oceania,Auckland,Closed,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,-2,Early
PAYMENT,4,2,-18.58,144,Late delivery,1,24,Women's Apparel,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,5,Golf,46.14056015,-122.9390869,Pacific Asia,Hobart,Australia,28,6,0.04,50,-0.13,3,150,144,-18.58,Oceania,Tasmania,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class,Men,2,Delayed
PAYMENT,4,2,54.99,439.96,Late delivery,1,9,Cardio Equipment,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,3,Footwear,46.14056015,-122.9390869,Pacific Asia,Hobart,Australia,28,59.99,0.12,99.99,0.13,5,499.95,439.96,54.99,Oceania,Tasmania,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,Men,2,Delayed
PAYMENT,6,4,127.75,377.96,Late delivery,1,9,Cardio Equipment,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,3,Footwear,46.14056015,-122.9390869,LATAM,Acayucan,México,28,22,0.06,99.99,0.34,4,399.96,377.96,127.75,Central America,Veracruz,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,2,Delayed
PAYMENT,4,2,-82.22,249.9,Late delivery,1,46,Indoor/Outdoor Games,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,7,Fan Shop,46.14056015,-122.9390869,Pacific Asia,Hobart,Australia,28,0,0,49.98,-0.33,5,249.9,249.9,-82.22,Oceania,Tasmania,Pending_Payment,O'Brien Men's Neoprene Life Vest,49.98,Second Class,Men,2,Delayed
DEBIT,4,4,0,359.98,Shipping on time,0,45,Fishing,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,7,Fan Shop,46.14056015,-122.9390869,Pacific Asia,Mashhad,Irán,28,40,0.1,399.98,0,1,399.98,359.98,0,South Asia,Jorasán Razaví,Complete,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,0,On-Time
PAYMENT,4,2,156.39,339.98,Late delivery,1,45,Fishing,Longview,USA,28,Timothy Smith,Consumer,WA,9366 Colonial Horse Close,98632,7,Fan Shop,46.14056015,-122.9390869,Pacific Asia,Hobart,Australia,28,60,0.15,399.98,0.46,1,399.98,339.98,156.39,Oceania,Tasmania,Pending_Payment,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,Men,2,Delayed
PAYMENT,2,4,-8.51,197.99,Advance shipping,0,48,Water Sports,Fort Worth,USA,29,Mary Humphrey,Consumer,TX,2469 Blue Brook Crossing,76133,7,Fan Shop,32.65819931,-97.40261078,LATAM,Gómez Palacio,México,29,2,0.01,199.99,-0.04,1,199.99,197.99,-8.51,Central America,Durango,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,-2,Early
PAYMENT,6,4,87.42,185.99,Late delivery,1,48,Water Sports,Fort Worth,USA,29,Mary Humphrey,Consumer,TX,2469 Blue Brook Crossing,76133,7,Fan Shop,32.65819931,-97.40261078,USCA,Pompano Beach,Estados Unidos,29,14,0.07,199.99,0.47,1,199.99,185.99,87.42,South of  USA ,Florida,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,2,Delayed
PAYMENT,6,4,61.15,124.79,Late delivery,1,18,Men's Footwear,Fort Worth,USA,29,Mary Humphrey,Consumer,TX,2469 Blue Brook Crossing,76133,4,Apparel,32.65819931,-97.40261078,USCA,Pompano Beach,Estados Unidos,29,5.2,0.04,129.99,0.49,1,129.99,124.79,61.15,South of  USA ,Florida,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,2,Delayed
PAYMENT,2,4,-10.71,248.96,Advance shipping,0,17,Cleats,Fort Worth,USA,29,Mary Humphrey,Consumer,TX,2469 Blue Brook Crossing,76133,4,Apparel,32.65819931,-97.40261078,LATAM,Gómez Palacio,México,29,50.99,0.17,59.99,-0.04,5,299.95,248.96,-10.71,Central America,Durango,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,-2,Early
PAYMENT,6,4,-335.97,479.95,Late delivery,1,9,Cardio Equipment,Fort Worth,USA,29,Mary Humphrey,Consumer,TX,2469 Blue Brook Crossing,76133,3,Footwear,32.65819931,-97.40261078,USCA,Pompano Beach,Estados Unidos,29,20,0.04,99.99,-0.7,5,499.95,479.95,-335.97,South of  USA ,Florida,Pending_Payment,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,2,Delayed
PAYMENT,4,4,9.72,110.49,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,4,Apparel,18.1464901,-66.54896545,Pacific Asia,Coffs Harbour,Australia,30,19.5,0.15,129.99,0.09,1,129.99,110.49,9.72,Oceania,Nueva Gales del Sur,Pending_Payment,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,0,On-Time
PAYMENT,4,4,5.32,15.19,Shipping on time,0,41,Trade-In,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,6,Outdoors,18.1464901,-66.54896545,Pacific Asia,Coffs Harbour,Australia,30,0.8,0.05,15.99,0.35,1,15.99,15.19,5.32,Oceania,Nueva Gales del Sur,Pending_Payment,Glove It Urban Brick Golf Towel,15.99,Standard Class,Unisex/Other,0,On-Time
PAYMENT,4,4,-201.59,287.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,7,Fan Shop,18.1464901,-66.54896545,Pacific Asia,Coffs Harbour,Australia,30,12,0.04,299.98,-0.7,1,299.98,287.98,-201.59,Oceania,Nueva Gales del Sur,Pending_Payment,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
PAYMENT,4,4,36.95,105.58,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,4,Apparel,18.1464901,-66.54896545,Pacific Asia,Coffs Harbour,Australia,30,14.4,0.12,59.99,0.35,2,119.98,105.58,36.95,Oceania,Nueva Gales del Sur,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,0,On-Time
DEBIT,2,4,3,29.97,Advance shipping,0,35,Golf Gloves,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,6,Outdoors,18.1464901,-66.54896545,USCA,Santa Maria,Estados Unidos,30,9.99,0.25,9.99,0.1,4,39.96,29.97,3,West of USA ,California,Complete,Clicgear 8.0 Shoe Brush,9.99,Standard Class,Unisex/Other,-2,Early
PAYMENT,4,4,21,167.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,7,Fan Shop,18.1464901,-66.54896545,Pacific Asia,Coffs Harbour,Australia,30,32,0.16,199.99,0.13,1,199.99,167.99,21,Oceania,Nueva Gales del Sur,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,0,On-Time
DEBIT,2,4,8.82,42,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,5,Golf,18.1464901,-66.54896545,USCA,Santa Maria,Estados Unidos,30,8,0.16,50,0.21,1,50,42,8.82,West of USA ,California,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
DEBIT,2,4,69.6,240,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,30,Barbara Smith,Home Office,PR,2455 Merry Hollow,725,5,Golf,18.1464901,-66.54896545,USCA,Santa Maria,Estados Unidos,30,10,0.04,50,0.29,5,250,240,69.6,West of USA ,California,Complete,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
TRANSFER,5,4,59.15,227.5,Late delivery,1,24,Women's Apparel,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,Pacific Asia,Bangkok,Tailandia,31,22.5,0.09,50,0.26,5,250,227.5,59.15,Southeast Asia,Bangkok,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,1,Delayed
TRANSFER,6,4,135.99,399.96,Shipping canceled,0,9,Cardio Equipment,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,3,Footwear,35.13143921,-106.5452042,Pacific Asia,Kabul,Afganistán,31,99.99,0.2,99.99,0.34,5,499.95,399.96,135.99,South Asia,Kabul,Suspected_Fraud,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,2,Delayed
CASH,2,4,43.88,120.89,Advance shipping,0,18,Men's Footwear,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Europe,Basel,Suiza,31,9.1,0.07,129.99,0.36,1,129.99,120.89,43.88,Western Europe,Basilea-Ciudad,Closed,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,-2,Early
CASH,2,4,56.78,118.29,Advance shipping,0,18,Men's Footwear,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Europe,Basel,Suiza,31,11.7,0.09,129.99,0.48,1,129.99,118.29,56.78,Western Europe,Basilea-Ciudad,Closed,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,-2,Early
CASH,2,4,52.65,116.99,Advance shipping,0,18,Men's Footwear,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Europe,Basel,Suiza,31,13,0.1,129.99,0.45,1,129.99,116.99,52.65,Western Europe,Basilea-Ciudad,Closed,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,-2,Early
CASH,2,4,52.92,189,Advance shipping,0,24,Women's Apparel,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,Europe,Basel,Suiza,31,11,0.06,50,0.28,4,200,189,52.92,Western Europe,Basilea-Ciudad,Closed,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
PAYMENT,4,2,51.99,199.95,Late delivery,1,29,Shop By Sport,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,USCA,Aurora,Estados Unidos,31,0,0,39.99,0.26,5,199.95,199.95,51.99,West of USA ,Colorado,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,Women,2,Delayed
PAYMENT,4,2,49.14,188.99,Late delivery,1,48,Water Sports,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,7,Fan Shop,35.13143921,-106.5452042,USCA,Aurora,Estados Unidos,31,11,0.06,199.99,0.26,1,199.99,188.99,49.14,West of USA ,Colorado,Pending_Payment,Pelican Sunstream 100 Kayak,199.99,Second Class,Unisex/Other,2,Delayed
PAYMENT,2,4,12.79,49.19,Advance shipping,0,17,Cleats,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,USCA,Paterson,Estados Unidos,31,10.8,0.18,59.99,0.26,1,59.99,49.19,12.79,East of USA,Nueva Jersey,Pending_Payment,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,-2,Early
TRANSFER,5,4,70.56,195.99,Late delivery,1,48,Water Sports,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,7,Fan Shop,35.13143921,-106.5452042,Pacific Asia,Bangkok,Tailandia,31,4,0.02,199.99,0.36,1,199.99,195.99,70.56,Southeast Asia,Bangkok,Processing,Pelican Sunstream 100 Kayak,199.99,Standard Class,Unisex/Other,1,Delayed
PAYMENT,2,4,18.05,96,Advance shipping,0,24,Women's Apparel,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,USCA,Paterson,Estados Unidos,31,4,0.04,50,0.19,2,100,96,18.05,East of USA,Nueva Jersey,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
PAYMENT,2,4,10.91,145.5,Advance shipping,0,24,Women's Apparel,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,USCA,Paterson,Estados Unidos,31,4.5,0.03,50,0.08,3,150,145.5,10.91,East of USA,Nueva Jersey,Pending_Payment,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,-2,Early
PAYMENT,2,4,33.86,99.58,Advance shipping,0,29,Shop By Sport,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,USCA,Paterson,Estados Unidos,31,20.39,0.17,39.99,0.34,3,119.97,99.58,33.86,East of USA,Nueva Jersey,Pending_Payment,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,Women,-2,Early
TRANSFER,5,4,-12.65,59.39,Late delivery,1,17,Cleats,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Bangkok,Tailandia,31,0.6,0.01,59.99,-0.21,1,59.99,59.39,-12.65,Southeast Asia,Bangkok,Processing,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
TRANSFER,6,4,21.11,43.98,Shipping canceled,0,12,Boxing & MMA,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,3,Footwear,35.13143921,-106.5452042,Pacific Asia,Kabul,Afganistán,31,10.99,0.2,54.97,0.48,1,54.97,43.98,21.11,South Asia,Kabul,Suspected_Fraud,Under Armour Women's Micro G Skulpt Running S,54.97,Standard Class,Women,2,Delayed
TRANSFER,6,4,32.5,129.99,Shipping canceled,0,18,Men's Footwear,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Kabul,Afganistán,31,0,0,129.99,0.25,1,129.99,129.99,32.5,South Asia,Kabul,Suspected_Fraud,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,Men,2,Delayed
TRANSFER,5,4,8.73,116.38,Late delivery,1,17,Cleats,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Bangkok,Tailandia,31,3.6,0.03,59.99,0.08,2,119.98,116.38,8.73,Southeast Asia,Bangkok,Processing,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,1,Delayed
TRANSFER,6,4,-1.08,83,Shipping canceled,0,24,Women's Apparel,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,5,Golf,35.13143921,-106.5452042,Pacific Asia,Kabul,Afganistán,31,17,0.17,50,-0.01,2,100,83,-1.08,South Asia,Kabul,Suspected_Fraud,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,2,Delayed
TRANSFER,6,4,18.9,151.17,Shipping canceled,0,17,Cleats,Albuquerque,USA,31,Mary Byrd,Consumer,NM,8259 Foggy Edge,87111,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Kabul,Afganistán,31,28.8,0.16,59.99,0.13,3,179.97,151.17,18.9,South Asia,Kabul,Suspected_Fraud,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,Unisex/Other,2,Delayed
CASH,4,2,14.1,29.99,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,5,Golf,18.2275734,-66.04343414,USCA,Chicago,Estados Unidos,32,10,0.25,39.99,0.47,1,39.99,29.99,14.1,US Center ,Illinois,Closed,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,Women,2,Delayed
DEBIT,4,4,9.83,29.07,Shipping on time,0,35,Golf Gloves,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,6,Outdoors,18.2275734,-66.04343414,LATAM,Palma Soriano,Cuba,32,0.9,0.03,9.99,0.34,3,29.97,29.07,9.83,Caribbean,Santiago de Cuba,On_Hold,Clicgear 8.0 Shoe Brush,9.99,Standard Class,Unisex/Other,0,On-Time
DEBIT,4,4,114.83,347.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Palma Soriano,Cuba,32,52,0.13,399.98,0.33,1,399.98,347.98,114.83,Caribbean,Santiago de Cuba,On_Hold,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,0,On-Time
DEBIT,4,4,25.5,339.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Palma Soriano,Cuba,32,60,0.15,399.98,0.08,1,399.98,339.98,25.5,Caribbean,Santiago de Cuba,On_Hold,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,0,On-Time
DEBIT,4,4,80.63,251.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Palma Soriano,Cuba,32,48,0.16,299.98,0.32,1,299.98,251.98,80.63,Caribbean,Santiago de Cuba,On_Hold,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,Women,0,On-Time
CASH,4,2,14.75,32.78,Late delivery,1,32,Golf Apparel,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,6,Outdoors,18.2275734,-66.04343414,USCA,Chicago,Estados Unidos,32,7.2,0.18,19.99,0.45,2,39.98,32.78,14.75,US Center ,Illinois,Closed,Top Flite Women's 2014 XL Hybrid,19.99,Second Class,Women,2,Delayed
TRANSFER,4,4,-16.15,227.41,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,USCA,Houston,Estados Unidos,32,22.49,0.09,49.98,-0.07,5,249.9,227.41,-16.15,US Center ,Texas,Processing,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,0,On-Time
DEBIT,4,4,22.04,48.98,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,Palma Soriano,Cuba,32,1,0.02,49.98,0.45,1,49.98,48.98,22.04,Caribbean,Santiago de Cuba,On_Hold,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,Men,0,On-Time
TRANSFER,4,4,21.26,47.25,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,5,Golf,18.2275734,-66.04343414,USCA,Houston,Estados Unidos,32,2.75,0.06,50,0.45,1,50,47.25,21.26,US Center ,Texas,Processing,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,Men,0,On-Time
TRANSFER,3,4,74.24,197.98,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,3,Footwear,18.2275734,-66.04343414,LATAM,São Paulo,Brasil,32,2,0.01,99.99,0.38,2,199.98,197.98,74.24,South America,São Paulo,Pending,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,Men,-1,Early
TRANSFER,3,4,33.26,377.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,32,Alice Smith,Corporate,PR,2082 Hidden Green,725,7,Fan Shop,18.2275734,-66.04343414,LATAM,São Paulo,Brasil,32,22,0.06,399.98,0.09,1,399.98,377.98,33.26,South America,São Paulo,Pending,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,Men,-1,Early
